Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Features","For Use With/Related Products","URL"
"https://www.mgchemicals.com/downloads/tds/tds-832fx-2parts.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3760/832FX-1.7L.jpg","473-832FX-1.7L-ND","832FX-1.7L","MG Chemicals","MG Chemicals","EPOXY POTTING COMPOUND, FLEXIBLE","19","178.17","0","1","Box","832","Active","Epoxy","Black, 1.7L, Heat Cure","-","https://www.digikey.com/en/products/detail/mg-chemicals/832FX-1-7L/14563340"
"https://multimedia.3m.com/mws/media/464088O/3m-scotch-weld-engineered-grade-cyanoacrylates.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/781/MFG_PR40-20G-BTL.jpg","3M162025-ND","PR40 20G BTL","3M","3M","SCOTCH-WELD PLASTIC & RUBBER INS","49","38.53","0","1","Bulk","-","Active","Acrylic","Fast Cure","Plastic, Rubber","https://www.digikey.com/en/products/detail/3m/PR40-20G-BTL/7670534"
"https://www.mgchemicals.com/downloads/tds/tds-832b-2parts.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/648/MFG_832B-3L.jpg","473-1095-ND","832B-3L","MG Chemicals","MG Chemicals","BLACK EPOXY, POTTING COMPOUND","58","231","0","1","Bulk","832B","Active","Potting Compound, 2 Part","-","Sealing Electronic Components","https://www.digikey.com/en/products/detail/mg-chemicals/832B-3L/2177375"
"https://www.ellsworth.com/globalassets/literature-library/manufacturer/dow-corning/dow-corning-brochure-solutions-for-home-appliances.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/56/MFG_732-139ML-CLR-MIL-A-46106.jpg","2275-732-139MLCLRMIL-A-46106-ND","732-139ML CLR MIL-A-46106","DOW","Ellsworth Adhesives","SEALANT CLR SILICONE 139ML TUBE","19","15.38","0","8","Tube","Dow® DOWSIL™ 732","Active","Adhesive Sealant","Clear, 139mL","Multi-Purpose","https://www.digikey.com/en/products/detail/ellsworth-adhesives/732-139ML-CLR-MIL-A-46106/11494988"
"https://multimedia.3m.com/mws/media/886362O/3m-scotch-weld-acrylic-adhesive-dp8405ns-dp8410ns-dp8425ns.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/452/MFG_DP8410NS-GRN-490ML.jpg","3M161144-ND","DP8410NS GRN 490ML","3M","3M","SCOTCH-WELD ACRYLIC ADHESIVE DP8","1","129.19","0","1","Bulk","-","Active","Acrylic Adhesive, 2 Part","Green, 490mL","Metal, Plastic","https://www.digikey.com/en/products/detail/3m/DP8410NS-GRN-490ML/7695028"
"https://cdmsweb.3m.com/ingredientcommunication/file/Media/W_eKm4ujxmI","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/309/2216-TRANS-2OZ-PARTAB.JPG","3M158701-ND","2216-TRANS-2OZ-PARTAB","3M","3M","SCOTCH-WELD EPOXY ADHESIVE 2","18","106.33","0","1","Box","Scotch-Weld™ 2216","Active","Epoxy, 2 Part","Translucent, 2 Ounces","Steel, Aluminum, Plastic, Rubber, Glass","https://www.digikey.com/en/products/detail/3m/2216-TRANS-2OZ-PARTAB/7066630"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2433/3M%20High-Temp%20Masking%20Liquid%202538UV%20TDS_FINAL.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/MFG_19_2538.jpg","19-2538UV-ND","2538UV","3M","3M","HIGH TEMP MASKING LIQUID UV","4","238.71","0","1","Case","2538UV","Obsolete","Adhesive","High Temperature","Glass, Metal","https://www.digikey.com/en/products/detail/3m/2538UV/13241406"
"https://multimedia.3m.com/mws/media/66984O/nitrile-hp-rubber-gasket-adh-847-847h.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2203/MFG_847-5oz.jpg","3M157731-ND","847-5OZ","3M","3M","NITRILE HI PERF RUBBER GASKET AD","234","32.83","0","1","Bulk","Scotch-Grip™","Active","Adhesive Cartridge","-","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/847-5OZ/3864289"
"https://multimedia.3m.com/mws/media/169553O/3m-thermal-bonding-film-583.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6657/583-2X60YD.jpg","3M162800-ND","583-2""X60YD","3M","3M","THERMAL BONDING FILM 2""X60YD","29","85.85","0","1","Bulk","583","Active","Bonding Film","Heat or Solvent Activated","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/583-2-X60YD/5271808"
"https://www.ellsworth.com/globalassets/literature-library/manufacturer/dow-corning/dow-corning-selector-guide-transportation-sealing-and-adhering.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/56/MFG_734-FLW_BLE-PLUS-CLR-90ML.jpg","2275-734-FLW/BLEPLUSCLR90ML-ND","734-FLW/BLE PLUS CLR 90ML","DOW","Ellsworth Adhesives","FLOWABLE ADHES CLEAR 90 ML TUBE","198","28.84","0","5","Tube","Dow® DOWSIL™ 734","Active","Adhesive Sealant","Clear, 90mL","Multi-Purpose","https://www.digikey.com/en/products/detail/ellsworth-adhesives/734-FLW-BLE-PLUS-CLR-90ML/11494966"
"https://wago.priintcloud.com/datasheets/249-130/en/","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2739/MFG_249-130.jpg","2946-249-130-ND","249-130","WAGO Corporation","WAGO Corporation","SYRINGE; CONTENTS: 20 ML ALU-PLU","31","11.5","0","1","Box","-","Active","Contact Paste","20mL Syringe","Connectors","https://www.digikey.com/en/products/detail/wago-corporation/249-130/15521624"
"https://multimedia.3m.com/mws/media/1289651O/3m-scotchcast-electrical-insulating-resin-4n.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/693/4N-A.jpg","3M159555-ND","4N-A","3M","3M","SCOTCHCAST ELECTRICAL INSULATING","4","55.49","0","1","Box","Scotchcast™","Active","Epoxy, 2 Part","Black, Heat Cure, 3.1 Ounces","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/4N-A/7674487"
"https://multimedia.3m.com/mws/media/66285O/scotch-weld-instant-adhesives.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/560/MFG_CA40H-1LB.jpg","3M161074-ND","CA40H 1LB","3M","3M","SCOTCH-WELD INSTANT ADHESIVE CA4","1","535.21","0","1","Bulk","-","Active","Acrylic","Fast Cure","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/CA40H-1LB/7695050"
"https://www.te.com/usa-en/product-890036-000.datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/360/890036-000.JPG","A104827-ND","S1009-KIT-A","TE Connectivity Aerospace, Defense and Marine","TE Connectivity Aerospace, Defense and Marine","S1009-KIT-A","44","112.63","0","1","Bulk","S1009","Active","Epoxy, 2 Part","Polyolefin","-","https://www.digikey.com/en/products/detail/te-connectivity-aerospace-defense-and-marine/S1009-KIT-A/3318098"
"http://www.chipquik.com/datasheets/EGS10W.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/322/MFG_EGS10W.jpg","EGS10W-ND","EGS10W","Chip Quik Inc.","Chip Quik Inc.","ELECTRONICS GRADE SILICONE ADHES","21","69.25","0","1","Bulk","CHIPQUIK®","Active","Adhesive Sealant","Non-Corrosive, White, 301.65mL","Sealing Electronic Components","https://www.digikey.com/en/products/detail/chip-quik-inc/EGS10W/9836744"
"https://multimedia.3m.com/mws/media/2365947O/3M-Scotch-Weld-Plastic-and-Rubber-Instant-Adhesive-PR600.pdf?pif=000219?locale=en-US","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/485/MFG_PR600-500G-BTL.jpg","3M162026-ND","PR600 500G BTL","3M","3M","SCOTCH-WELD PLASTIC & RUBBER INS","2","371.3","0","1","Bulk","-","Active","Acrylic","Clear, Fast Cure","Plastic, Rubber","https://www.digikey.com/en/products/detail/3m/PR600-500G-BTL/7670536"
"https://multimedia.3m.com/mws/media/66998O/3m-scotch-weld-epoxy-adhesive-dp420-dp420-ns-dp420-lh.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5570/MFG_DP420NS%20BLACK%2050ML.jpg","2281-DP420NSBLACK50ML-ND","DP420NS BLACK 50ML","3M","Ellsworth Adhesives","Scotch-Weld Epoxy Adhesive Duo-P","9","71.84","0","2","Tube","Scotch-Weld™ DP420NS","Active","Epoxy, 2 Part","Black, 50 mL","Multi-Purpose","https://www.digikey.com/en/products/detail/ellsworth-adhesives/DP420NS-BLACK-50ML/17279295"
"https://www.mgchemicals.com/downloads/tds/tds-9510.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5559/MFG_9510-3.6L.jpg","473-9510-3.6L-ND","9510-3.6L","MG Chemicals","MG Chemicals","ONE-PART EPOXY POTTING COMPOUND,","1","512","0","1","Bulk","9510","Active","Epoxy","Black, 3.6L, Heat Cure","Potting","https://www.digikey.com/en/products/detail/mg-chemicals/9510-3-6L/16579827"
"https://multimedia.3m.com/mws/media/2365856O/3m-scotch-weld-epoxy-potting-compound-adhesive-dp270-black.pdf?&fn=3M-Scotch-Weld-Epoxy-Potting-Compound-Adhesive-DP270-Black.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/711/DP270-BLACK-400ML.jpg","3M6436-ND","DP270-BLACK-400ML","3M","3M","POTTING COMPOUND BLACK 400ML","14","229.24","0","1","Bulk","Scotch-Weld™ DP270","Active","Potting Compound, 2 Part","Black, 400mL","Sealing Electronic Components","https://www.digikey.com/en/products/detail/3m/DP270-BLACK-400ML/1306147"
"https://multimedia.3m.com/mws/media/2365922O/3m-scotch-weld-epoxy-adhesive-dp420ns-black.pdf?&fn=3M-Scotch-Weld-Epoxy-Adhesive-DP420NS-Black.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8114/MFG_7100320002.jpg","19-7100320002-ND","7100320002","3M","3M","SCOTCH-WELDEPOXY ADHESIVE DP420N","11","196.78","0","1","Bulk","Scotch-Weld™","Active","Epoxy","Black","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/7100320002/25607036"
"https://images.salsify.com/image/upload/s--IWO07lzO--/fl_attachment/b5072a901f867421a73cb15e32899f1659b92b26.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7851/583.jpg","19-5833M-ND","583","3M","3M","THERMAL BONDING FILM 583 0.5 IN","2","25.16","0","1","Bulk","583","Active","Bonding Film","Heat or Solvent Activated","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/583/23022888"
"https://www.ellsworth.com/globalassets/literature-library/manufacturer/henkel-loctite/henkel-loctite-adhesive-sourcebook-2015.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/56/MFG_135380.jpg","2275-135380-ND","135380","LOCTITE","Ellsworth Adhesives","RED THREADLOCKER 10ML BOTTLE","121","26.59","0","5","Bottle","LOCTITE® 271™","Active","Acrylic","Red, 10mL","Fastener Threads","https://www.digikey.com/en/products/detail/ellsworth-adhesives/135380/11494949"
"https://multimedia.3m.com/mws/media/464088O/3m-scotch-weld-engineered-grade-cyanoacrylates.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/16/MFG_PR1001OZ.jpg","3M156247-ND","PR100","3M","3M","PLSTIC/RBBR INSTNT ADH 0.7OZ BTL","35","38.53","0","1","Box","Scotch-Weld™","Active","Acrylic","-","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/PR100/5232781"
"https://www.mgchemicals.com/downloads/tds/tds-832wc-2parts.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3616/MFG_832WC-3L.jpg","473-832WC-3L-ND","832WC-3L","MG Chemicals","MG Chemicals","WATER CLEAR EPOXY","10","389.41","0","1","Box","832WC","Active","Epoxy, 2 Part","Clear, 2.7L","Multi-Purpose","https://www.digikey.com/en/products/detail/mg-chemicals/832WC-3L/16626623"
"http://www.chipquik.com/datasheets/CQ511-20G.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4710/MFG_CQ511-20G.jpg","315-CQ511-20G-ND","CQ511-20G","Chip Quik Inc.","Chip Quik Inc.","SELF-LEVELING SILICONE (CLEAR) 2","34","8.95","0","1","Bulk","-","Active","Silicone","Clear, Non-Corrosive, Self Leveling, 20g","Multi-Purpose","https://www.digikey.com/en/products/detail/chip-quik-inc/CQ511-20G/15973939"
"https://multimedia.3m.com/mws/media/2365860O/3m-scotch-weld-urethane-adhesive-dp600-self-leveling.pdf?&fn=3M-Scotch-Weld-Urethane-Adhesive-DP600-Self-Leveling_R1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/316/DP-600-SELF-LEVEL-8.4OZ.jpg","3M161133-ND","DP-600-SELF-LEVEL-8.4OZ","3M","3M","SCOTCH-WELD CONCRETE REPAIR","3","104.59","0","1","Box","Scotch-Weld™ DP600","Active","Epoxy, 2 Part","-","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/DP-600-SELF-LEVEL-8-4OZ/7364279"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6241/RT125%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2644/MFG_RT125-5pak.jpg","4335-RT125-5PAK-ND","RT125-5PAK","Traktronix","Traktronix","FLEX EPOXY ADHESIVE W/ 5 NOZZLES","22","46.99","0","1","Bulk","*","Active","Epoxy, 2 Part","Black, Nozzles (5)","Glass, Metals, Plastics, Rubbers, Wood","https://www.digikey.com/en/products/detail/traktronix/RT125-5PAK/16546527"
"http://www.chipquik.com/datasheets/AD7-200S.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6453/MFG_AD7-200S.jpg","315-AD7-200S-ND","AD7-200S","Chip Quik Inc.","Chip Quik Inc.","THERMOSET CHIP BONDING EPOXY (RE","1","149.95","0","1","Bulk","CHIPQUIK®","Active","Epoxy","Heat Cure, Red","PCB","https://www.digikey.com/en/products/detail/chip-quik-inc/AD7-200S/25656534"
"https://multimedia.3m.com/mws/media/2365915O/3m-scotch-weld-epoxy-potting-compound-adhesive-dp270-clear.pdf?&fn=3M-Scotch-Weld-Epoxy-Potting-Compound-Adhesive-DP270-Clear.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/927/DP-270-CLEAR-200ML.jpg","3M6434-ND","DP270-CLEAR-200ML","3M","3M","POTTING COMPOUND CLEAR 200ML","30","139.46","0","1","Box","Scotch-Weld™ DP270","Active","Potting Compound, 2 Part","Clear, 200mL","Sealing Electronic Components","https://www.digikey.com/en/products/detail/3m/DP270-CLEAR-200ML/1306145"
"https://multimedia.3m.com/mws/media/2365743O/3m-scotch-weld-epoxy-adhesive-dp420-black.pdf?&fn=3M-Scotch-Weld-Epoxy-Adhesive-DP420-Black.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7566/MFG_7100319970.jpg","19-7100319970-ND","7100319970","3M","3M","SCOTCH-WELDEPOXY ADHESIVE DP420","9","66.85","0","1","Bulk","Scotch-Weld™","Active","Epoxy","Black, 50mL","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/7100319970/25607368"
"https://mgchemicals.com/downloads/tds/tds-832fxc-2parts.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7214/MFG_832FXC-450ML.jpg","473-832FXC-450ML-ND","832FXC-450ML","MG Chemicals","MG Chemicals","CLEAR FLEXIBLE EPOXY","5","88.32","0","1","Box","-","Active","Epoxy, 2 Part","-","Multi-Purpose","https://www.digikey.com/en/products/detail/mg-chemicals/832FXC-450ML/27543665"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=16285&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5337/MFG_DP125%2520GRAY%252048.5ML.jpg","2281-DP125GRAY48.5ML-ND","DP125 GRAY 48.5ML","3M","Ellsworth Adhesives","3M SCOTCH-WELD DP125 EPOXY ADHES","63","52.63","0","3","Box","Scotch-Weld™ DP125","Active","Epoxy, 2 Part","Gray, 48.5mL","Multi-Purpose","https://www.digikey.com/en/products/detail/ellsworth-adhesives/DP125-GRAY-48-5ML/13983052"
"https://www.panduit.com/content/dam/panduit/en/products/media/7/47/647/4647/74124647.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/761/EMA-X.JPG","298-14433-ND","EMA-X","Panduit Corp","Panduit Corp","EMA EPOXY 1 = 1 PIECE","9","10.83","0","1","Bulk","-","Active","Epoxy, 2 Part","-","-","https://www.digikey.com/en/products/detail/panduit-corp/EMA-X/1306499"
"https://www.mgchemicals.com/downloads/tds/tds-8332-2parts.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4340/MFG_8332-50ML.jpg","473-8332-50ML-ND","8332-50ML","MG Chemicals","MG Chemicals","8332 - FAST SET EPOXY","27","36.63","0","1","Box","8332","Active","Epoxy, 2 Part","Fast Cure","Electronics","https://www.digikey.com/en/products/detail/mg-chemicals/8332-50ML/13277975"
"https://multimedia.3m.com/mws/media/682505O/3m-sprayable-adhesives-brochure.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1241/MFG_77-SUPER-24OZ.jpg","3M156356-ND","77-SUPER-24OZ","3M","3M","ADHESIVE SPRAY CLEAR 16.75 OZ","44","27.31","0","1","Bulk","Super 77™","Active","Adhesive Spray","Clear, 16.75 Ounces","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/77-SUPER-24OZ/3864172"
"https://multimedia.3m.com/mws/media/2365860O/3m-scotch-weld-urethane-adhesive-dp600-self-leveling.pdf?&fn=3M-Scotch-Weld-Urethane-Adhesive-DP600-Self-Leveling_R1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4905/MFG_DP600-SELF-LEVELING-GRAY.jpg","DP600NSNON-SAG-GRAY-ND","DP600NS NON-SAG-GRAY","3M","3M","CONCRETE REPAIR GRAY 48.5ML","8","34.61","0","1","Bulk","Scotch-Weld™ DP600NS","Active","Urethane","Gray, 48.5mL","Masonry","https://www.digikey.com/en/products/detail/3m/DP600NS-NON-SAG-GRAY/8635905"
"https://atomadhesives.com/content/TDS/14265-TDS-2-PART-GENERAL-PURPOSE-FAST-CURE-EPOXY-ADHESIVE-QUICK-DRYING.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7424/MFG_14265.jpg","2949-14265-ND","14265","Atom Adhesives","Atom Adhesives","5 Minute Epoxy for Metal, Wood,","19,998","29.99","0","1","Retail Package","*","Active","-","-","-","https://www.digikey.com/en/products/detail/atom-adhesives/14265/27793717"
"https://multimedia.3m.com/mws/media/66710O/3m-scotch-weld-epoxy-adhesive-dp190-translucent-gray.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2346/MFG_DP190-200ML.jpg","3M161125-ND","DP190-200ML","3M","3M","S/W DP-190 GRAY EPXY ADH 200 ML","14","161.35","0","1","Bulk","Scotch-Weld™ DP190","Active","Epoxy, 2 Part","-","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/DP190-200ML/4135544"
"https://datasheets.tdx.henkel.com/LOCTITE-STYCAST-RE-2039-HD-3561-en_GL.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6099/397720.jpg","1000-146-ND","397720","LOCTITE","LOCTITE","HD3561 QT NAT0001JF","32","148.9","0","1","Bulk","HYSOL® HD3561","Active","Epoxy Hardener","-","EE0149, EE1067, EE1068 Epoxy","https://www.digikey.com/en/products/detail/loctite/397720/9919623"
"http://www.chipquik.com/datasheets/EGS10B.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/322/MFG_EGS10B.jpg","EGS10B-ND","EGS10B","Chip Quik Inc.","Chip Quik Inc.","ELECTRONICS GRADE SILICONE ADHES","10","69.25","0","1","Bulk","CHIPQUIK®","Active","Adhesive Sealant","Black, Non-Corrosive, 301.65mL","Sealing Electronic Components","https://www.digikey.com/en/products/detail/chip-quik-inc/EGS10B/9836743"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/7156/UV%20772-5R2-Datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7153/MFG_UV772-5R2-30cc-syr.jpg","3962-UV772-5R2-30cc-syr-ND","UV772-5R2-30cc-syr","Penchem Technologies Sdn Bhd","Penchem Technologies Sdn Bhd","UV Adhesive","100","50","0","10","Bulk","*","Active","-","-","-","https://www.digikey.com/en/products/detail/penchem-technologies-sdn-bhd/UV772-5R2-30cc-syr/26825233"
"https://multimedia.3m.com/mws/media/485954O/scotch-weld-cyan-activators-ac12-09-ac68-ac77-ac113-ac452.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/484/MFG_AC79-8OZ.jpg","3M161003-ND","AC79 8OZ","3M","3M","SCOTCH-WELD INSTANT ADHESIVE PRI","4","81.11","0","1","Bulk","Scotch-Weld™","Active","Adhesive","Clear, Fast Cure, 8 Ounce","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/AC79-8OZ/7695069"
"https://multimedia.3m.com/mws/media/79749O/3m-scotch-weld-structural-plastic-adhesive-dp-8005.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1135/MFG_DP8005-490ML.jpg","DP8005-490ML-ND","DP8005-490ML","3M","3M","PLASTIC ADHESIVE BLACK 490ML","5","458.32","0","1","Bulk","Scotch-Weld™","Active","Epoxy, 2 Part","Black, 490mL","HiPURformer™ Applicator","https://www.digikey.com/en/products/detail/3m/DP8005-490ML/6005443"
"https://multimedia.3m.com/mws/media/764981O/iatd-product-info.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2495/3792LM-AE-.45X12%5E-11LB.jpg","3M159074-ND","3792LM AE-.45X12""-11LB","3M","3M","HOT MELT ADHESIVE 3792 LM 1=12""","1,531","0.47","0","1","Box","Scotch-Weld™ Hot Melt","Active","Hot Melt","Clear","Hot Melt Applicator","https://www.digikey.com/en/products/detail/3m/3792LM-AE-45X12-11LB/7200953"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=16261&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/59/MFG_7000046479.jpg","2281-7000046479-ND","7000046479","Ellsworth Adhesives","Ellsworth Adhesives","3M SCOTCH-WELD EPOXY 2216 CLEAR","77","120.61","0","1","Box","Scotch-Weld™ 2216","Active","Epoxy, 2 Part","Translucent, 2 Ounces","Steel, Aluminum, Plastic, Rubber, Glass","https://www.digikey.com/en/products/detail/ellsworth-adhesives/7000046479/11313268"
"https://multimedia.3m.com/mws/media/312362O/3m-scotchcast-re-enterable-electrical-insulating-resin-2123.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/496/MFG_2123D.jpg","3M158634-ND","2123D","3M","3M","SCOTCHCAST REENTERABLE ELECTRICA","14","182.68","0","1","Box","Scotchcast™ 2123","Active","Resin","Amber, 2 Part","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/2123D/7674504"
"http://www.chipquik.com/datasheets/NCS10W.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/322/MFG_NCS10W.jpg","NCS10W-ND","NCS10W","Chip Quik Inc.","Chip Quik Inc.","NEUTRAL CURE SILICONE ADHESIVE S","1","13.65","0","1","Bulk","CHIPQUIK®","Active","Adhesive Sealant","Non-Corrosive, White, 301.65mL","Aluminum, Brick, Ceramic, Concrete, Glass, Granite, Marble, Metal, Mortar, Plastic, Porcelain, PVC, Steel, Vinyl, Wood","https://www.digikey.com/en/products/detail/chip-quik-inc/NCS10W/9836748"
